id,marca,modelo,versao,descricao,tipo,categoria,segmento,ano_fabricacao,ano_modelo,portas,preco,dt_cadastro
494038,Honda,Fit,New Fit LXL 1.4 (flex),"Pneus Novos.  IPVA Pago.  Veículo de Não-Fumante.  Revisões Realizadas.  Licenciado.  Parece Novo. 
carro em excelente estado, um carro para uma pessoa exigente,100% aprovado no laudo cautelar.
valor final do veiculo R$35.900,00 ok anunciado por R$30.900,00 mais entrada de R$ 5.000,00 
venha conferir nosso estoque.
Whatsapp dos nossos consultores (11)96612-0263 David Silva (11)96203-4637 Ryan Melo (11)95953-5394 Evandro
Endereço: AV. Marechal Tito N: 1874
Sâo Miguel Paulista
passagem por LEILAO.",USADOS,AUTOMOVEL,\0,2009,2010,5,30900,2021-07-22 16:50:22
494037,Chevrolet,Onix,Onix 1.4 LT SPE/4,"Baixa KM.  Nenhuma Batida.  Único Dono.  Parece Novo.  IPVA Pago.  Pneus Novos.  Veículo de Não-Fumante.  Revisões Realizadas.  Licenciado. 
carro em excelente estado, um carro para uma pessoa exigente,100% aprovado no laudo cautelar.
valor final do veiculo R$ 41.900,00 ok anunciado por R$33.900,00 mais entrada de R$8.000,00 
venha conferir nosso estoque.
Whatsapp dos nossos consultores (11)96612-0263 David Silva (11)96203-4637 Ryan Melo (11)95953-5394 Evandro
Endereço: AV. Marechal Tito N: 1874",USADOS,AUTOMOVEL,\0,2014,2014,5,33900,2021-07-22 16:50:21
494036,Volkswagen,CrossFox,CrossFox 1.6 (Flex),"Parece Novo. IPVA Pago. Pneus Novos. Veículo de Não-Fumante. Licenciado. Revisões Realizadas. carro 100% aprovado no laudo,carro em otimo estado muito bom. valor do carro R$ 25.990,00 valor do anuncio esta esta R$19.000,00+ entrada. venha conferir nosso estoque. fone(11)2156-5705 WHATSAPP (11)96612-0263 DAVID SILVA ESTRELA MULTIMARCAS AV: marechal Tito N-1874",USADOS,AUTOMOVEL,\0,2005,2006,5,19000,2021-07-22 16:49:52
494035,BMW,Série 1,130i 3.0 24V Sport,"Parece Novo. Pneus Novos. Veículo de Não-Fumante. IPVA Pago. Revisões Realizadas. Licenciado. carro 100% aprovado no laudo,carro em otimo estado muito bom . valor do carro R$ 65.990,00 valor do anuncio esta esta R$58.990,00 + entrada. venha conferir nosso estoque. fone(11)2156-5705 WHATSAPP (11)96612-0263 DAVID SILVA ESTRELA MULTIMARCAS AV: marechal Tito N-1874",USADOS,AUTOMOVEL,\0,2006,2006,5,58990,2021-07-22 16:49:25
494034,Chevrolet,Zafira,Zafira Elegance 2.0 (Flex) (Aut),"Parece Novo.  IPVA Pago.  Pneus Novos.  Veículo de Não-Fumante.  Licenciado.  Revisões Realizadas. 
ENTRE EM CONTATO COM NOSSOS.DAVID(11)96612-0263)EVANDRO(11)97302-7793 RYAN(11)96203-4637
Valor final do veiculo 35.990,00 anunciado por R$ 30.990,00 mais entrada. 
venha conferir nosso estoque consulte nosso vendedores.",USADOS,AUTOMOVEL,\0,2011,2012,5,30990,2021-07-22 16:48:49
494033,Volkswagen,Gol,Gol 1.0 MPI (Flex),"ENTRE EM CONTATO COM NOSSOS.DAVID (11) 96612-0263) EVANDRO (11) 97302-7793 RYAN (11) 96203-4637
 MELHOR LOJA 0KM MULTIMARCAS VEICULO 0KM COM GARANTIA DE FÁBRICA ,MENORES TAXAS DE FINANCIAMENTO ! APROVAMOS 
SEU FINANCIAMENTO POR TELEFONE E SEM ENTRADA ESTAMOS LOCALIZADOS NA AV: MARECHAL TITO N 1874.                
 OBS* (VALOR ANUNCIADO NÃO INCLUSO A COBRANÇA DE FRETE, TAXAS OPERACIONAIS E IMPOSTOS).FAÇA UMA COMPRA 
SEGURA AQUI.TRABALHAMOS COM TODAS AS MARCAS E MODELOS . FOTOS MERAMENTE ILUST",NOVOS,AUTOMOVEL,\0,2021,2021,5,47990,2021-07-22 16:48:49
494032,Chevrolet,Onix,Onix 1.0 Turbo Premier (Aut),"ENTRE EM CONTATO COM NOSSOS.DAVID (11) 96612-0263) EVANDRO (11) 97302-7793 RYAN (11) 96203-4637    MELHOR LOJA 0KM MULTIMARCAS VEICULO 0KM COM GARANTIA DE FÁBRICA ,MENORES TAXAS DE FINANCIAMENTO ! APROVAMOS 
SEU FINANCIAMENTO POR TELEFONE E SEM ENTRADA ESTAMOS LOCALIZADOS NA AV: MARECHAL TITO N 1874.                
 OBS* (VALOR ANUNCIADO NÃO INCLUSO A COBRANÇA DE FRETE, TAXAS OPERACIONAIS E IMPOSTOS).FAÇA UMA COMPRA 
SEGURA AQUI.TRABALHAMOS COM TODAS AS MARCAS E MODELOS . FOTOS MERAMENTE ILUSTR",NOVOS,AUTOMOVEL,\0,2021,2021,4,72880,2021-07-22 16:48:19
494031,Hyundai,HB20,HB20 1.0 Sense,"ENTRE EM CONTATO COM NOSSOS.DAVID (11) 96612-0263) EVANDRO (11) 97302-7793 RYAN (11) 96203-4637 MELHOR LOJA 0KM MULTIMARCAS VEICULO 0KM COM GARANTIA DE FÁBRICA ,MENORES TAXAS DE FINANCIAMENTO ! APROVAMOS SEU FINANCIAMENTO POR TELEFONE E SEM ENTRADA ESTAMOS LOCALIZADOS NA AV: MARECHAL TITO N 1874 OBS* (VALOR ANUNCIADO NÃO INCLUSO A COBRANÇA DE FRETE, TAXAS OPERACIONAIS E IMPOSTOS). FAÇA UMA COMPRA SEGURA AQUI.TRABALHAMOS COM TODAS AS MARCAS E MODELOS . FOTOS MERAMENTE ILUSTRATIVAS .",NOVOS,AUTOMOVEL,\0,2021,2021,5,45100,2021-07-22 16:47:49
494030,Fiat,Fiorino,Fiorino Furgão 1.4 Evo (Flex),"Baixa KM.  Único Dono.  Parece Novo.  Veículo de Não-Fumante.  Pneus Novos.  IPVA Pago.  Licenciado.  Revisões Realizadas. 

carro 100% aprovado no laudo,carro em otimo estado muito bom para quem quer fazer app.
valor do carro R$ 56.990,00 valor do anuncio esta esta R$46.990,00 + entrada. 
venha conferir nosso estoque.

fone(11)2156-5705 
WHATSAPP (11)96612-0263 DAVID SILVA
 
 ESTRELA MULTIMARCAS
AV: marechal Tito N-1874",SEMINOVOS,AUTOMOVEL,\0,2018,2019,3,46990,2021-07-22 16:47:04
494029,Fiat,Idea,Idea ELX 1.4 (Flex),"Parece Novo.  Veículo de Não-Fumante.  Pneus Novos.  IPVA Pago.  Licenciado.  Revisões Realizadas. 

carro 100% aprovado no laudo,carro em otimo estado muito bom para FAMILIA  OTIMO ESPACO INTERNO.
valor do carro R$ 25.990,00 valor do anuncio esta esta R$19.990,00 + entrada. 
venha conferir nosso estoque.

CARRO DE LEILAO.

fone(11)2156-5705 
WHATSAPP (11)96612-0263 DAVID SILVA
 
 ESTRELA MULTIMARCAS
AV: marechal Tito N-1874",USADOS,AUTOMOVEL,\0,2010,2010,5,19990,2021-07-22 16:46:41
494028,Fiat,Strada,Strada 1.4 CS Freedom,"Baixa KM.  Nenhuma Batida.  Único Dono.  Parece Novo.  IPVA Pago.  Pneus Novos.  Veículo de Não-Fumante.  Revisões Realizadas.  Vários Opcionais.  Licenciado. 

carro 100% aprovado no laudo,carro em otimo estado muito bom para quem esta procurando carro utilitario para trabalhar.

valor do carro R$ 65.990,00 valor do anuncio esta esta R$58.990,00 + entrada. 
venha conferir nosso estoque.

fone(11)2156-5705 
WHATSAPP (11)96612-0263 DAVID SILVA
 
 ESTRELA MULTIMARCAS
AV: marechal Tito N-1874",SEMINOVOS,AUTOMOVEL,\0,2019,2020,2,58990,2021-07-22 16:46:09
494025,Fiat,Strada,Strada 1.4 CD Freedom,"Com mais de 20 anos no mercado de automóveis, prezamos pela excelência no atendimento e respeito ao cliente. Por isso, todos os nossos carros são periciados e tem garantia de procedência e qualidade. Trabalhamos em parceria com todas as financeiras sempre visando encontrar as melhores condições de financiamento para nossos clientes.",SEMINOVOS,AUTOMOVEL,\0,2019,2020,3,78900,2021-07-22 16:11:30
494023,Kia,Picanto,Picanto 1.0 (Flex) J319,"Com mais de 20 anos no mercado de automóveis, prezamos pela excelência no atendimento e respeito ao cliente. Por isso, todos os nossos carros são periciados e tem garantia de procedência e qualidade. Trabalhamos em parceria com todas as financeiras sempre visando encontrar as melhores condições de financiamento para nossos clientes.",USADOS,AUTOMOVEL,\0,2013,2014,4,38900,2021-07-22 16:10:44
494021,Volkswagen,Jetta,Jetta 1.4 250 TSI R-Line,"Com mais de 20 anos no mercado de automóveis, prezamos pela excelência no atendimento e respeito ao cliente. Por isso, todos os nossos carros são periciados e tem garantia de procedência e qualidade. Trabalhamos em parceria com todas as financeiras sempre visando encontrar as melhores condições de financiamento para nossos clientes.",SEMINOVOS,AUTOMOVEL,\0,2019,2019,4,129900,2021-07-22 16:09:59
494020,Honda,Civic,New Civic LXS 1.8 16V (Aut) (Flex2),"Com mais de 20 anos no mercado de automóveis, prezamos pela excelência no atendimento e respeito ao cliente. Por isso, todos os nossos carros são periciados e tem garantia de procedência e qualidade. Trabalhamos em parceria com todas as financeiras sempre visando encontrar as melhores condições de financiamento para nossos clientes.",USADOS,AUTOMOVEL,\0,2009,2010,4,46500,2021-07-22 16:09:13
494019,Toyota,Corolla,Corolla 1.8 Altis Hybrid Premium CVT,"Com mais de 20 anos no mercado de automóveis, prezamos pela excelência no atendimento e respeito ao cliente. Por isso, todos os nossos carros são periciados e tem garantia de procedência e qualidade. Trabalhamos em parceria com todas as financeiras sempre visando encontrar as melhores condições de financiamento para nossos clientes.",SEMINOVOS,AUTOMOVEL,\0,2020,2020,4,146900,2021-07-22 16:08:22
494018,Toyota,Corolla,Corolla 1.8 GLi Upper Multi-Drive (Flex),"Com mais de 20 anos no mercado de automóveis, prezamos pela excelência no atendimento e respeito ao cliente. Por isso, todos os nossos carros são periciados e tem garantia de procedência e qualidade. Trabalhamos em parceria com todas as financeiras sempre visando encontrar as melhores condições de financiamento para nossos clientes.",SEMINOVOS,AUTOMOVEL,\0,2018,2018,4,88900,2021-07-22 16:07:37
494017,Ford,Focus Sedan,Focus Sedan Titanium 2.0 16V  (Aut),"VEÍCULO COM PERÍCIA APROVADA!!! FINANCIAMENTO EM ATÉ 60 VEZES. VENHA VISITAR NOSSA LOJA: RUA JUSTINO ALVES BATISTA, 617 - OSASCO/SP TELEFONE (11) 4554-8199, ENTRE EM CONTATO COM NOSSOS VENDEDORES PELO WHATSAPP: SANDRA (11) 9.7349-9849, GIL (11) 9.8822-2030 OU ACESSE NOSSO SITE: WWW.TOPPCARVEICULOS.COM.BR VEJA TAMBÉM NO FACEBOOK E INSTAGRAM, NOS RESERVAMOS AO DIREITO DE POSSÍVEIS ERROS.",USADOS,AUTOMOVEL,\0,2010,2011,4,34900,2021-07-22 18:32:47
494016,Mitsubishi,Pajero TR4,Pajero TR4 2.0 16V 4x2 (Flex) (Aut),"Com mais de 20 anos no mercado de automóveis, prezamos pela excelência no atendimento e respeito ao cliente. Por isso, todos os nossos carros são periciados e tem garantia de procedência e qualidade. Trabalhamos em parceria com todas as financeiras sempre visando encontrar as melhores condições de financiamento para nossos clientes.",USADOS,AUTOMOVEL,\0,2013,2014,4,52900,2021-07-22 16:06:47
494015,Renault,Logan,Logan 1.0 Zen,"Com mais de 20 anos no mercado de automóveis, prezamos pela excelência no atendimento e respeito ao cliente. Por isso, todos os nossos carros são periciados e tem garantia de procedência e qualidade. Trabalhamos em parceria com todas as financeiras sempre visando encontrar as melhores condições de financiamento para nossos clientes.",SEMINOVOS,AUTOMOVEL,\0,2021,2022,4,65000,2021-07-22 16:05:56
494014,Honda,City,City LX 1.5 16V (flex) (aut.),"R$ 34.900,00 FINANCIADOS EM ATE 60x SEM CONSULTA SPC/SERASA (+) MAIS R$ 6.000,00 DE ENTRADA PARCELADOS EM ATE 12x NO CARTÃO. TOTAL A VISTA R$ 40.900,00. #ACEITAMOS O SEU USADO NA TROCA COM A MELHOR AVALIAÇÃO DO MERCADO, COM PRÉ AVALIAÇÃO VIA WHATSAPP#TROCA COM TROCO#CONDIÇÕES ESPECIAIS PARA MOTORISTAS DE APLICATIVOS E APOSENTADOS. #APROVAMOS O CREDITO PELO TELEFONE/WHATS 11 23746151 #FALE AGORA COM UM DE NOSSO CONSULTORES# Endereço: END. ESTRADA DAS LAGRIMAS 80 - RUDGE RAMOS - SBC* reservamos direitos a possíveis erros de digitação.",USADOS,AUTOMOVEL,\0,2009,2010,4,34900,2021-07-22 16:01:59
494013,Honda,CR-V,CR-V LX 2.0 16V,\0,USADOS,AUTOMOVEL,\0,2010,2011,4,49000,2021-07-22 15:22:25
494012,Fiat,Palio,Palio Fire Way 1.0 8V (Flex),\0,USADOS,AUTOMOVEL,\0,2015,2016,4,32000,2021-07-22 15:19:52
494011,Fiat,Mobi,Mobi Evo Like 1.0 (Flex),\0,USADOS,AUTOMOVEL,\0,2016,2017,4,36000,2021-07-22 15:18:26
494010,Chevrolet,Onix,Onix 1.4 Activ SPE/4 (Aut),\0,SEMINOVOS,AUTOMOVEL,\0,2018,2019,4,65000,2021-07-22 15:17:17
494009,Ford,Focus Sedan,Focus Sedan GLX 2.0 16V Duratec,\0,USADOS,AUTOMOVEL,\0,2009,2009,4,25000,2021-07-22 15:12:52
494008,Hyundai,HB20S,HB20S 1.0 Comfort Plus,"Motor 1.0 de 80 cv, rodas aro 15, com comando interno do porta malas, cambio manual de 5 marchas com velocidade máxima de 162 km/h e um consumo rodoviário de 14 km/l (G), carro super conservado com ótimo espaço interno.",SEMINOVOS,AUTOMOVEL,SEDAN,2018,2019,,0,2021-07-22 14:45:19
494007,Audi,A5,A5 2.0 TFSI Sportback Ambiente Multitronic,\0,USADOS,AUTOMOVEL,\0,2013,2014,4,95000,2021-07-22 15:11:55
494006,Volkswagen,Gol,Gol 1.0,\0,SEMINOVOS,AUTOMOVEL,\0,2019,2020,4,45000,2021-07-22 15:10:39
494002,Honda,Elite 125,Elite 125,,SEMINOVOS,MOTO,SCOOTER,2019,2019,,10500,2021-07-22 14:33:41
493998,Volkswagen,Gol,Gol 1.6 VHT City (Flex) 4p,"Parcelas de R$731,84 fixas!!
#Credito pré APROVADO para correntista Itaú
#APROVAMOS seu crédito mesmo sem renda!
#Aprovamos seu crédito SEM CNH!
#Parcelamos sua entrada em 12 meses fixas!
#Valor referente ao valor financiado somando pequena entrada
#Faremos a MELHOR AVALIAÇÃO do seu usado!
#Sujeito análise de crédito!
#Aceitamos seu seminovo como entrada MESMO COM DÍVIDA!
*(21) 99790-6165 Monique
*(21) 96559-3968 Igor 
*(21) 97028-3060 Sergio 
*(21) 96597-2198 Ton Rosa 
*(21) 96443-1062 Bruno",USADOS,AUTOMOVEL,\0,2014,2014,5,32900,2021-07-23 15:57:32
493997,Honda,PCX 150,Pcx 150,,SEMINOVOS,MOTO,SCOOTER,2015,2015,,10300,2021-07-22 14:31:38
493996,Volkswagen,Saveiro,Saveiro 1.6 (Flex),\0,USADOS,AUTOMOVEL,\0,2012,2013,2,37900,2021-07-22 14:57:41
493992,Ford,Ecosport,Ecosport XLT 1.6 (Flex),IPVA Pago. Licenciado.,USADOS,AUTOMOVEL,\0,2008,2008,5,31000,2021-07-22 14:54:27
493990,Volkswagen,Fox,Fox City 1.0 8V (Flex),IPVA Pago.  Pneus Novos.  Licenciado.,USADOS,AUTOMOVEL,\0,2008,2009,5,24000,2021-07-22 14:36:29
493986,Renault,Kwid,Kwid Intense 1.0 12v SCe (Flex),Baixa KM. Parece Novo. IPVA Pago. Pneus Novos. Veículo de Não-Fumante. Licenciado. Vários Opcionais. Revisões Realizadas.,SEMINOVOS,AUTOMOVEL,\0,2018,2018,5,41900,2021-07-22 14:21:36
493985,Renault,Kwid,Kwid Zen 1.0 12v SCe (Flex),Baixa KM. Nenhuma Batida. Único Dono. IPVA Pago. Pneus Novos. Veículo de Não-Fumante. Licenciado. Revisões Realizadas.,SEMINOVOS,AUTOMOVEL,\0,2017,2018,5,39900,2021-07-22 14:21:35
493984,Chevrolet,Montana,Montana 1.4 Econoflex LS,Baixa KM.  Nenhuma Batida.  Único Dono.  Garantia de Fábrica.  IPVA Pago.  Pneus Novos.  Licenciado.,SEMINOVOS,AUTOMOVEL,\0,2019,2020,2,58900,2021-07-22 14:21:34
493981,Renault,Logan,Logan 1.0 Life,"""0"" KM - - Nenhuma Batida. Único Dono. Garantia de Fábrica. IPVA Pago. Pneus Novos. Veículo de Não-Fumante. Licenciado.",SEMINOVOS,AUTOMOVEL,\0,2021,2022,4,64900,2021-07-22 14:37:24
493980,Jeep,Compass,Compass 2.0 Limited,Baixa KM. Nenhuma Batida. Único Dono. Garantia de Fábrica. IPVA Pago. Pneus Novos. Veículo de Não-Fumante. Licenciado. Revisões Realizadas. -- ACEITAMOS CARTA DE CRÉDITO -- Cortesia Park Motors: * Transferência Grátis - Venha conferir - Park Motors - (92) 98404 7330(WhatsApp) e (92) 3302 3592 (Fixo),SEMINOVOS,AUTOMOVEL,\0,2019,2019,5,129900,2021-07-22 18:56:56
493979,Renault,Kwid,Kwid 1.0 Zen,,NOVOS,AUTOMOVEL,HATCH,2021,2022,4,49990,2021-07-22 13:51:03
493978,Renault,Duster Oroch,Duster Oroch 1.6 Dynamique,,SEMINOVOS,AUTOMOVEL,PICAPE,2020,2021,4,94990,2021-07-22 13:50:05
493895,Hyundai,HB20,HB20 1.6 Comfort Plus (Aut),,USADOS,AUTOMOVEL,HATCH,2016,2016,4,57990,2021-07-22 13:23:22
493894,Toyota,Etios Hatch,Etios XS 1.5 (Flex) (Aut),"&#55357;&#56525; DIREÇÃO ELÉTRICA
&#55357;&#56525; AR CONDICIONADO
&#55357;&#56525; 107 cv &#55357;&#56334;
&#55357;&#56525; MOTOR 1.5
&#55357;&#56525; FLEX &#8291;
&#55357;&#56525; CÂMBIO AUTOMÁTICO DE 4 VELOCIDADES &#8291;
&#55357;&#56525; TRAVAS ELÉTRICAS&#8291;
&#55357;&#56525; VIDROS ELÉTRICOS&#8291;
&#55357;&#56525; ALARME
&#55357;&#56525; FREIOS ABS
&#55357;&#56525; AIRBAGS FRONTAIS&#8291;
&#55357;&#56525; COMPUTADOR DE BORDO&#8291;
&#55357;&#56525; PILOTO AUTOMÁTICO
&#55357;&#56525; CONEXÃO BLUETOOTH&#8291;
&#55357;&#56525; CONEXÃO USB&#8291;
&#55357;&#56525; SOM MÍDIA&#8291;
&#55357;&#56525; 4 PNEUS NOVOS
&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#8291;
CONSUMO&#8291;
&#9981; Urbano:  11,9 km/L(G)
&#9981; Rodoviário: 13,2 km/L(G)
&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#8291;
&#9851;&#65039; km 89.000
&#9989; Garantia de 3 meses motor e câmbio 
&#55357;&#56567; @novinhoveiculos&#8291;
&#9742;&#65039; (63)3322-",SEMINOVOS,AUTOMOVEL,\0,2017,2018,5,57900,2021-07-22 13:49:45
493893,Hyundai,HB20,HB20 1.0 Comfort,"&#55357;&#56525; DIREÇÃO HIDRÁULICA
&#55357;&#56525; AR CONDICIONADO
&#55357;&#56525; 80 cv &#55357;&#56334;
&#55357;&#56525; MOTOR 1.0
&#55357;&#56525; FLEX &#8291;
&#55357;&#56525; CÂMBIO MANUAL 5 VELOCIDADES &#8291;
&#55357;&#56525; TRAVAS ELÉTRICAS&#8291;
&#55357;&#56525; VIDROS ELÉTRICOS&#8291;
&#55357;&#56525; ALARME
&#55357;&#56525; FREIOS ABS
&#55357;&#56525; AIRBAGS FRONTAIS&#8291;
&#55357;&#56525; COMPUTADOR DE BORDO&#8291;
&#55357;&#56525; CONEXÃO BLUETOOTH&#8291;
&#55357;&#56525; CONEXÃO USB&#8291;
&#55357;&#56525; SOM MÍDIA&#8291;
&#55357;&#56525; 4 PNEUS NOVOS
&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#8291;
CONSUMO&#8291;
&#9981; Urbano:  12,5 km/L(G)
&#9981; Rodoviário: 14,1 km/L(G)
&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#8291;
&#9851;&#65039; km 65.000
&#9989; Garantia de 3 meses motor e câmbio 
&#55357;&#56567; @novinhoveiculos&#8291;
&#9742;&#65039; (63)3322-6554&#8291;
&#55357;&#56561; (63)99205-1893&#8291;
&#55357;&#56507;",USADOS,AUTOMOVEL,\0,2016,2017,5,44900,2021-07-22 13:49:44
493892,Fiat,Toro,Toro Volcano 2.0 diesel AT9 4x4,"&#55357;&#56525; DIREÇÃO ELÉTRICA
&#55357;&#56525; AR CONDICIONADO&#8291;
&#55357;&#56525; VIDROS ELÉTRICOS&#8291;
&#55357;&#56525; TRAVAS ELÉTRICAS &#8291;
&#55357;&#56525; RETROVISOR ELÉTRICOS
&#55357;&#56525; SENSOR DE ESTACIONAMENTO
&#55357;&#56525; 170 cv&#55357;&#56334;
&#55357;&#56525; 2.0 DIESEL
&#55357;&#56525; GARANTIA DE FÁBRICA 
&#55357;&#56525; RODAS ARO 18
&#55357;&#56525; CONTROLE DE ESTABILIDADE
&#55357;&#56525; CHAVE PRESENCIAL
&#55357;&#56525; ALARME
&#55357;&#56525; MULTIMÍDIA ORIGINAL
&#55357;&#56525; CONEXÃO
&#55357;&#56525; USB 
&#55357;&#56525; ESPELHAMENTO &#55357;&#56525; CÂMERA DE RÉ
&#55357;&#56525; GPS
&#55357;&#56525; BLUETOOTH 
&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#8291;
CONSUMO&#8291;
&#9981; Urbano:  10, 2(D)
&#9981; Rodoviário: 12,3(D)
&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#8291;
&#9851;&#65039; km 78.000
&#9989; Garantia de 3 meses motor e câmbio",SEMINOVOS,AUTOMOVEL,\0,2018,2019,4,139900,2021-07-22 13:49:43
493891,Fiat,Toro,Toro Volcano 2.0 diesel AT9 4x4,"&#55357;&#56525; DIREÇÃO ELÉTRICA
&#55357;&#56525; AR CONDICIONADO&#8291;
&#55357;&#56525; VIDROS ELÉTRICOS&#8291;
&#55357;&#56525; TRAVAS ELÉTRICAS &#8291;
&#55357;&#56525; RETROVISOR ELÉTRICOS
&#55357;&#56525; SENSOR DE ESTACIONAMENTO
&#55357;&#56525; 170 cv&#55357;&#56334;
&#55357;&#56525; 2.0 DIESEL
&#55357;&#56525; GARANTIA DE FÁBRICA 
&#55357;&#56525; RODAS ARO 18
&#55357;&#56525; CONTROLE DE ESTABILIDADE
&#55357;&#56525; CHAVE PRESENCIAL
&#55357;&#56525; ALARME
&#55357;&#56525; MULTIMÍDIA ORIGINAL
&#55357;&#56525; CONEXÃO
&#55357;&#56525; USB 
&#55357;&#56525; ESPELHAMENTO &#55357;&#56525; CÂMERA DE RÉ
&#55357;&#56525; GPS
&#55357;&#56525; BLUETOOTH 
&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#8291;
CONSUMO&#8291;
&#9981; Urbano:  10, 2(D)
&#9981; Rodoviário: 12,3(D)
&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#10134;&#8291;
&#9851;&#65039; km 104.000
&#9989; Garantia de 3 meses motor e câmbio 
&#55357;&#56567;",SEMINOVOS,AUTOMOVEL,\0,2018,2018,4,129900,2021-07-22 13:49:43
